time,open,high,low,close,volume
2026-07-09T14:00:00+00:00,0.8494799999999993,0.8499999999999994,0.8493399999999994,0.8496699999999994,11319
2026-07-09T15:00:00+00:00,0.8496699999999994,0.8497599999999994,0.8490299999999994,0.8490899999999993,9029
2026-07-09T16:00:00+00:00,0.8490899999999993,0.8491999999999994,0.8487299999999994,0.8487599999999994,6901
2026-07-09T17:00:00+00:00,0.8487599999999994,0.8488499999999994,0.8483999999999994,0.8484099999999994,6635
2026-07-09T18:00:00+00:00,0.8484099999999994,0.8484399999999994,0.8480299999999994,0.8481499999999994,5707
2026-07-09T19:00:00+00:00,0.8481499999999994,0.8483699999999994,0.8479999999999994,0.8482299999999994,6171
2026-07-09T20:00:00+00:00,0.8482299999999994,0.8483499999999994,0.8480999999999994,0.8483399999999994,3654
2026-07-09T21:00:00+00:00,0.8483399999999994,0.8486299999999994,0.8477299999999994,0.8484799999999993,7727.160368217054
2026-07-09T22:00:00+00:00,0.8484799999999993,0.8485799999999994,0.8482799999999994,0.8483599999999994,1402
2026-07-09T23:00:00+00:00,0.8483599999999994,0.8483699999999994,0.8482299999999994,0.8482399999999994,1061
2026-07-10T00:00:00+00:00,0.8482399999999994,0.8484799999999993,0.8481799999999994,0.8482199999999994,4586
2026-07-10T01:00:00+00:00,0.8482199999999994,0.8482699999999994,0.8478699999999993,0.8479799999999994,7559
2026-07-10T02:00:00+00:00,0.8479799999999994,0.8480899999999993,0.8477399999999994,0.8478999999999994,6624
2026-07-10T03:00:00+00:00,0.8478999999999994,0.8479699999999994,0.8477799999999994,0.8478199999999994,3628
2026-07-10T04:00:00+00:00,0.8478199999999994,0.8479399999999994,0.8478199999999994,0.8478999999999994,2708
2026-07-10T05:00:00+00:00,0.8478999999999994,0.8479999999999994,0.8477399999999994,0.8478599999999994,3987
2026-07-10T06:00:00+00:00,0.8478599999999994,0.8481099999999994,0.8475899999999994,0.8480899999999993,6549
2026-07-10T07:00:00+00:00,0.8480899999999993,0.8481199999999994,0.8476799999999994,0.8480299999999994,7419
2026-07-10T08:00:00+00:00,0.8480299999999994,0.8484599999999994,0.8480099999999994,0.8482799999999994,7477
2026-07-10T09:00:00+00:00,0.8482799999999994,0.8483599999999994,0.8479199999999993,0.8480299999999994,5883
2026-07-10T10:00:00+00:00,0.8480299999999994,0.8480399999999993,0.8467699999999994,0.8470499999999994,7057
2026-07-10T11:00:00+00:00,0.8470499999999994,0.8475699999999994,0.8468199999999994,0.8472899999999994,7471
2026-07-10T12:00:00+00:00,0.8472899999999994,0.8475999999999994,0.8471799999999994,0.8474699999999994,9233
2026-07-10T13:00:00+00:00,0.8474699999999994,0.8478999999999994,0.8472999999999994,0.8477999999999994,8673
2026-07-10T14:00:00+00:00,0.8477999999999994,0.8480699999999994,0.8475199999999994,0.8477199999999994,12337
2026-07-10T15:00:00+00:00,0.8477199999999994,0.8482299999999994,0.8476599999999994,0.8481299999999994,9918
2026-07-10T16:00:00+00:00,0.8481299999999994,0.8483899999999994,0.8480399999999993,0.8481599999999994,7737
2026-07-10T17:00:00+00:00,0.8481599999999994,0.8483199999999994,0.8479099999999994,0.8479699999999994,6146
2026-07-10T18:00:00+00:00,0.8479699999999994,0.8480699999999994,0.8477999999999994,0.8479699999999994,5705
2026-07-10T19:00:00+00:00,0.8479699999999994,0.8480599999999994,0.8478699999999993,0.8479299999999994,4472
2026-07-10T20:00:00+00:00,0.8479299999999994,0.8480099999999994,0.8470399999999993,0.8472999999999995,5722.145447219984
2026-07-12T21:00:00+00:00,0.8472999999999995,0.8480399999999996,0.8472899999999995,0.8478499999999995,601.6708158076049
2026-07-12T22:00:00+00:00,0.8478499999999995,0.8483099999999996,0.8476599999999995,0.8480799999999996,3318.0714922048996
2026-07-12T23:00:00+00:00,0.8480799999999996,0.8483199999999995,0.8480499999999995,0.8481199999999995,3396
2026-07-13T00:00:00+00:00,0.8481199999999995,0.8481799999999996,0.8479699999999996,0.8480899999999996,9556
2026-07-13T01:00:00+00:00,0.8480899999999996,0.8481899999999996,0.8477199999999996,0.8477799999999995,11400
2026-07-13T02:00:00+00:00,0.8477799999999995,0.8480099999999996,0.8477699999999996,0.8479699999999996,8207
2026-07-13T03:00:00+00:00,0.8479699999999996,0.8482399999999995,0.8479699999999996,0.8482099999999996,7059
2026-07-13T04:00:00+00:00,0.8482099999999996,0.8483099999999996,0.8481699999999995,0.8482299999999996,6410
2026-07-13T05:00:00+00:00,0.8482299999999996,0.8484199999999996,0.8480699999999995,0.8481199999999995,10233
2026-07-13T06:00:00+00:00,0.8481199999999995,0.8487099999999995,0.8478399999999996,0.8483799999999996,9582
2026-07-13T07:00:00+00:00,0.8483799999999996,0.8495299999999996,0.8481599999999996,0.8491999999999995,11756
2026-07-13T08:00:00+00:00,0.8491999999999995,0.8500499999999995,0.8491599999999996,0.8499499999999995,10824
2026-07-13T09:00:00+00:00,0.8499499999999995,0.8501099999999996,0.8496399999999996,0.8498499999999996,7003
2026-07-13T10:00:00+00:00,0.8498499999999996,0.8502699999999995,0.8496499999999996,0.8496599999999995,8421
2026-07-13T11:00:00+00:00,0.8496599999999995,0.8497699999999996,0.8492299999999996,0.8493999999999996,9282
2026-07-13T12:00:00+00:00,0.8493999999999996,0.8495899999999995,0.8491399999999996,0.8492899999999995,9823
2026-07-13T13:00:00+00:00,0.8492899999999995,0.8494499999999996,0.8488099999999995,0.8489599999999996,11173
2026-07-13T14:00:00+00:00,0.8489599999999996,0.8493699999999995,0.8486799999999995,0.8487399999999996,15404
2026-07-13T15:00:00+00:00,0.8487399999999996,0.8488199999999996,0.8481199999999995,0.8482799999999996,11440
2026-07-13T16:00:00+00:00,0.8482799999999996,0.8484799999999996,0.8479799999999995,0.8484299999999996,12756
2026-07-13T17:00:00+00:00,0.8484299999999996,0.8486299999999996,0.8482999999999996,0.8485399999999995,8886
2026-07-13T18:00:00+00:00,0.8485399999999995,0.8487599999999995,0.8484799999999996,0.8484999999999996,8911
2026-07-13T19:00:00+00:00,0.8484999999999996,0.8487199999999996,0.8484699999999996,0.8486599999999995,8487
2026-07-13T20:00:00+00:00,0.8486599999999995,0.8489899999999996,0.8485999999999996,0.8487299999999995,4617
2026-07-13T21:00:00+00:00,0.8487299999999995,0.8490099999999996,0.8476199999999996,0.8487499999999996,3041
2026-07-13T22:00:00+00:00,0.8487499999999996,0.8489999999999995,0.8486599999999995,0.8487399999999996,1620
2026-07-13T23:00:00+00:00,0.8487399999999996,0.8489699999999996,0.8487399999999996,0.8488599999999996,3213
2026-07-14T00:00:00+00:00,0.8488599999999996,0.8490299999999996,0.8487999999999996,0.8488799999999995,11666
2026-07-14T01:00:00+00:00,0.8488799999999995,0.8490099999999996,0.8488099999999995,0.8489799999999995,11154
2026-07-14T02:00:00+00:00,0.8489799999999995,0.8491299999999996,0.8488799999999995,0.8489699999999996,7553
2026-07-14T03:00:00+00:00,0.8489699999999996,0.8490299999999996,0.8488799999999995,0.8489499999999995,7051
2026-07-14T04:00:00+00:00,0.8489499999999995,0.8489699999999996,0.8487199999999996,0.8488199999999996,5630
2026-07-14T05:00:00+00:00,0.8488199999999996,0.8488799999999995,0.8484599999999995,0.8486899999999996,7133
2026-07-14T06:00:00+00:00,0.8486899999999996,0.8489699999999996,0.8484799999999996,0.8486899999999996,8674
2026-07-14T07:00:00+00:00,0.8486899999999996,0.8493199999999995,0.8485799999999996,0.8493099999999996,10269
2026-07-14T08:00:00+00:00,0.8493099999999996,0.8495199999999996,0.8484799999999996,0.8484999999999996,9932
2026-07-14T09:00:00+00:00,0.8484999999999996,0.8485999999999996,0.8480099999999996,0.8482999999999996,7318
2026-07-14T10:00:00+00:00,0.8482999999999996,0.8483599999999996,0.8479599999999996,0.8480299999999996,7344
2026-07-14T11:00:00+00:00,0.8480299999999996,0.8484999999999996,0.8479999999999995,0.8484199999999996,8316
2026-07-14T12:00:00+00:00,0.8484199999999996,0.8499699999999996,0.8478199999999996,0.8497599999999995,24216
2026-07-14T13:00:00+00:00,0.8497599999999995,0.8506499999999996,0.8495599999999995,0.8497499999999996,17712
2026-07-14T14:00:00+00:00,0.8497499999999996,0.8503299999999996,0.8495799999999996,0.8499799999999995,16502
2026-07-14T15:00:00+00:00,0.8499799999999995,0.8505499999999996,0.8499299999999995,0.8500399999999996,14968
2026-07-14T16:00:00+00:00,0.8500399999999996,0.8502899999999995,0.8499199999999996,0.8500099999999996,10359
2026-07-14T17:00:00+00:00,0.8500099999999996,0.8504499999999996,0.8499699999999996,0.8501299999999996,9261
2026-07-14T18:00:00+00:00,0.8501299999999996,0.8501999999999995,0.8496999999999996,0.8498199999999996,8299
2026-07-14T19:00:00+00:00,0.8498199999999996,0.8498799999999995,0.8491699999999995,0.8491999999999995,10120
2026-07-14T20:00:00+00:00,0.8491999999999995,0.8492999999999996,0.8488599999999996,0.8488599999999996,4301
2026-07-14T21:00:00+00:00,0.8488599999999996,0.8494899999999995,0.8484199999999996,0.8489299999999995,5205
2026-07-14T22:00:00+00:00,0.8489299999999995,0.8493299999999996,0.8487599999999995,0.8490399999999996,1982
2026-07-14T23:00:00+00:00,0.8490399999999996,0.8490599999999996,0.8489299999999995,0.8489699999999996,2053
2026-07-15T00:00:00+00:00,0.8489699999999996,0.8493099999999996,0.8489599999999996,0.8491899999999996,5237
2026-07-15T01:00:00+00:00,0.8491899999999996,0.8495099999999995,0.8491699999999995,0.8494199999999996,6710
2026-07-15T02:00:00+00:00,0.8494199999999996,0.8495899999999995,0.8493799999999996,0.8495399999999995,4961
2026-07-15T03:00:00+00:00,0.8495399999999995,0.8495799999999996,0.8494399999999995,0.8495099999999995,4921
2026-07-15T04:00:00+00:00,0.8495099999999995,0.8496199999999996,0.8494799999999996,0.8495199999999996,3905
2026-07-15T05:00:00+00:00,0.8495199999999996,0.8495699999999996,0.8491799999999996,0.8492599999999996,5410
2026-07-15T06:00:00+00:00,0.8492599999999996,0.8492799999999996,0.8478899999999996,0.8480999999999995,9462
2026-07-15T07:00:00+00:00,0.8480999999999995,0.8485999999999996,0.8479599999999996,0.8485299999999996,9243
2026-07-15T08:00:00+00:00,0.8485299999999996,0.8491699999999995,0.8484999999999996,0.8489599999999996,7646
2026-07-15T09:00:00+00:00,0.8489599999999996,0.8491299999999996,0.8486699999999996,0.8487999999999996,6772
2026-07-15T10:00:00+00:00,0.8487999999999996,0.8491099999999996,0.8479199999999996,0.8481499999999995,6792
2026-07-15T11:00:00+00:00,0.8481499999999995,0.8483699999999995,0.8468599999999996,0.8471699999999995,9092
2026-07-15T12:00:00+00:00,0.8471699999999995,0.8476899999999996,0.8468899999999996,0.8472399999999995,12453
2026-07-15T13:00:00+00:00,0.8472399999999995,0.8474099999999996,0.8463799999999996,0.8465599999999995,12061
2026-07-15T14:00:00+00:00,0.8465599999999995,0.8467799999999995,0.8442899999999995,0.8447199999999996,15249
2026-07-15T15:00:00+00:00,0.8447199999999996,0.8450799999999996,0.8432499999999996,0.8435099999999995,12373
2026-07-15T16:00:00+00:00,0.8435099999999995,0.8435199999999996,0.8418699999999996,0.8421099999999996,11894
2026-07-15T17:00:00+00:00,0.8421099999999996,0.8432099999999996,0.8416599999999995,0.8430699999999995,11965
2026-07-15T18:00:00+00:00,0.8430699999999995,0.8433799999999996,0.8426699999999996,0.8432699999999995,9769
2026-07-15T19:00:00+00:00,0.8432699999999995,0.8437199999999996,0.8430899999999996,0.8431699999999995,9698
2026-07-15T20:00:00+00:00,0.8431699999999995,0.8431799999999996,0.8426399999999996,0.8426399999999996,4038
2026-07-15T21:00:00+00:00,0.8426399999999996,0.8431599999999996,0.8423099999999996,0.8429199999999996,5468.895823262334
2026-07-15T22:00:00+00:00,0.8429199999999996,0.8431899999999996,0.8428799999999995,0.8431899999999996,1243.7625398744751
2026-07-15T23:00:00+00:00,0.8431899999999996,0.8433899999999995,0.8430999999999995,0.8433799999999996,1982.9258631094854
2026-07-16T00:00:00+00:00,0.8433799999999996,0.8441499999999995,0.8433099999999996,0.8439599999999996,6837
2026-07-16T01:00:00+00:00,0.8439599999999996,0.8440199999999995,0.8437399999999996,0.8438099999999996,6051
2026-07-16T02:00:00+00:00,0.8438099999999996,0.8439399999999996,0.8436799999999995,0.8437299999999995,4599
2026-07-16T03:00:00+00:00,0.8437299999999995,0.8437599999999996,0.8433399999999995,0.8434799999999996,3905
2026-07-16T04:00:00+00:00,0.8434799999999996,0.8434999999999996,0.8432299999999996,0.8434899999999996,3107
2026-07-16T05:00:00+00:00,0.8434899999999996,0.8435599999999995,0.8431299999999996,0.8434699999999996,5038
2026-07-16T06:00:00+00:00,0.8434699999999996,0.8436299999999995,0.8431099999999996,0.8431799999999996,8332
2026-07-16T07:00:00+00:00,0.8431799999999996,0.8439599999999996,0.8430999999999996,0.8436899999999996,8093
2026-07-16T08:00:00+00:00,0.8436899999999996,0.8442699999999995,0.8436899999999996,0.8441899999999996,7926
2026-07-16T09:00:00+00:00,0.8441899999999996,0.8450499999999995,0.8439899999999996,0.8450499999999995,6542
2026-07-16T10:00:00+00:00,0.8450499999999995,0.8452399999999995,0.8448099999999996,0.8448199999999996,6411
2026-07-16T11:00:00+00:00,0.8448199999999996,0.8454399999999995,0.8447999999999996,0.8452899999999995,8467
2026-07-16T12:00:00+00:00,0.8452899999999995,0.8453299999999996,0.8442399999999995,0.8443099999999996,10389
2026-07-16T13:00:00+00:00,0.8443099999999996,0.8444499999999996,0.8435899999999996,0.8437699999999996,11271
2026-07-16T14:00:00+00:00,0.8437699999999996,0.8446099999999995,0.8435399999999996,0.8445399999999996,11158
2026-07-16T15:00:00+00:00,0.8445399999999996,0.8452399999999995,0.8443299999999996,0.8451699999999995,9560
2026-07-16T16:00:00+00:00,0.8451699999999995,0.8454499999999996,0.8450999999999996,0.8453399999999995,7103
2026-07-16T17:00:00+00:00,0.8453399999999995,0.8454999999999996,0.8451699999999995,0.8452299999999996,4799
2026-07-16T18:00:00+00:00,0.8452299999999996,0.8454899999999996,0.8452299999999996,0.8453499999999996,4428
2026-07-16T19:00:00+00:00,0.8453499999999996,0.8453999999999996,0.8451899999999996,0.8451999999999996,4598
2026-07-16T20:00:00+00:00,0.8451999999999996,0.8452599999999996,0.8449399999999996,0.8449499999999995,2970
2026-07-16T21:00:00+00:00,0.8449499999999995,0.8451599999999996,0.8443599999999996,0.8451299999999996,964.8727893851943
2026-07-16T22:00:00+00:00,0.8451299999999996,0.8454199999999996,0.8451299999999996,0.8453899999999995,1265.0352095808385
2026-07-16T23:00:00+00:00,0.8453899999999995,0.8454299999999996,0.8452999999999995,0.8453099999999996,1748
2026-07-17T00:00:00+00:00,0.8453099999999996,0.8455599999999995,0.8453099999999996,0.8454799999999996,6321
2026-07-17T01:00:00+00:00,0.8454799999999996,0.8456699999999996,0.8453199999999995,0.8456099999999995,7105
2026-07-17T02:00:00+00:00,0.8456099999999995,0.8456499999999996,0.8455599999999995,0.8455999999999996,6435
2026-07-17T03:00:00+00:00,0.8455999999999996,0.8456799999999995,0.8454599999999995,0.8456699999999996,5545
2026-07-17T04:00:00+00:00,0.8456699999999996,0.8458899999999996,0.8456199999999995,0.8458499999999995,4957
2026-07-17T05:00:00+00:00,0.8458499999999995,0.8459799999999995,0.8457899999999995,0.8458699999999996,5017
2026-07-17T06:00:00+00:00,0.8458699999999996,0.8461299999999995,0.8458299999999995,0.8458999999999995,7714
2026-07-17T07:00:00+00:00,0.8458999999999995,0.8466599999999995,0.8456499999999996,0.8465899999999995,7608
2026-07-17T08:00:00+00:00,0.8465899999999995,0.8472999999999995,0.8463299999999996,0.8471899999999996,9385
2026-07-17T09:00:00+00:00,0.8471899999999996,0.8475599999999995,0.8470599999999996,0.8471599999999996,7616
2026-07-17T10:00:00+00:00,0.8471599999999996,0.8473599999999996,0.8468499999999995,0.8468699999999996,7106
2026-07-17T11:00:00+00:00,0.8468699999999996,0.8470299999999995,0.8465099999999995,0.8466999999999996,8480
2026-07-17T12:00:00+00:00,0.8466999999999996,0.8473299999999996,0.8466699999999996,0.8470299999999995,9144
2026-07-17T13:00:00+00:00,0.8470299999999995,0.8471499999999995,0.8462599999999996,0.8463399999999995,12916
2026-07-17T14:00:00+00:00,0.8463399999999995,0.8471099999999996,0.8461699999999995,0.8469899999999996,11739
2026-07-17T15:00:00+00:00,0.8469899999999996,0.8471099999999996,0.8465299999999996,0.8470199999999996,10651
2026-07-17T16:00:00+00:00,0.8470199999999996,0.8470799999999995,0.8461799999999995,0.8461899999999996,8799
2026-07-17T17:00:00+00:00,0.8461899999999996,0.8461999999999995,0.8457999999999996,0.8460799999999995,6088
2026-07-17T18:00:00+00:00,0.8460799999999995,0.8461899999999996,0.8460399999999996,0.8460899999999996,6059
2026-07-17T19:00:00+00:00,0.8460899999999996,0.8462599999999996,0.8460699999999995,0.8462199999999995,7940
2026-07-17T20:00:00+00:00,0.8462199999999995,0.8463799999999996,0.8454999999999996,0.8461799999999996,5103.628117094326
2026-07-19T21:00:00+00:00,0.8461799999999996,0.8473199999999996,0.8459999999999995,0.8470799999999996,4905.2525698069685
2026-07-19T22:00:00+00:00,0.8470799999999996,0.8477499999999997,0.8470799999999996,0.8473999999999996,3419
2026-07-19T23:00:00+00:00,0.8473999999999996,0.8474699999999996,0.8473099999999997,0.8474199999999996,2125
2026-07-20T00:00:00+00:00,0.8474199999999996,0.8475899999999996,0.8473599999999997,0.8475199999999996,6689
2026-07-20T01:00:00+00:00,0.8475199999999996,0.8475499999999997,0.8474099999999997,0.8474799999999997,6947
2026-07-20T02:00:00+00:00,0.8474799999999997,0.8475499999999997,0.8472799999999997,0.8475299999999997,6920
2026-07-20T03:00:00+00:00,0.8475299999999997,0.8475799999999997,0.8474399999999996,0.8474999999999997,4211
2026-07-20T04:00:00+00:00,0.8474999999999997,0.8475099999999997,0.8472599999999997,0.8473199999999996,3471
2026-07-20T05:00:00+00:00,0.8473199999999996,0.8473699999999996,0.8469799999999996,0.8470199999999997,4329
2026-07-20T06:00:00+00:00,0.8470199999999997,0.8472399999999997,0.8468899999999997,0.8471399999999997,6688
2026-07-20T07:00:00+00:00,0.8471399999999997,0.8471699999999996,0.8465999999999997,0.8466799999999997,8793
2026-07-20T08:00:00+00:00,0.8466799999999997,0.8469899999999997,0.8465699999999996,0.8467199999999997,6391
2026-07-20T09:00:00+00:00,0.8467199999999997,0.8470299999999996,0.8462699999999996,0.8464699999999996,6656
2026-07-20T10:00:00+00:00,0.8464699999999996,0.8466699999999997,0.8460999999999996,0.8462299999999997,7223
2026-07-20T11:00:00+00:00,0.8462299999999997,0.8466899999999996,0.8460799999999996,0.8464499999999997,9707
2026-07-20T12:00:00+00:00,0.8464499999999997,0.8467399999999996,0.8461099999999997,0.8465199999999996,9813
2026-07-20T13:00:00+00:00,0.8465199999999996,0.8465499999999997,0.8459499999999996,0.8460399999999997,10225
2026-07-20T14:00:00+00:00,0.8460399999999997,0.8464199999999996,0.8458099999999996,0.8462299999999997,11790
2026-07-20T15:00:00+00:00,0.8462299999999997,0.8480199999999997,0.8462299999999997,0.8479199999999997,11185
2026-07-20T16:00:00+00:00,0.8479199999999997,0.8482899999999997,0.8477799999999996,0.8477899999999996,8121
2026-07-20T17:00:00+00:00,0.8477899999999996,0.8478799999999996,0.8471699999999996,0.8472799999999997,6030
2026-07-20T18:00:00+00:00,0.8472799999999997,0.8472999999999996,0.8470899999999997,0.8470899999999997,6926
2026-07-20T19:00:00+00:00,0.8470899999999997,0.8472599999999997,0.8469999999999996,0.8471699999999996,6644
2026-07-20T20:00:00+00:00,0.8471699999999996,0.8473799999999997,0.8471099999999997,0.8472799999999997,3486
2026-07-20T21:00:00+00:00,0.8472799999999997,0.8475099999999997,0.8464699999999996,0.8473099999999997,1710
2026-07-20T22:00:00+00:00,0.8473099999999997,0.8476599999999996,0.8473099999999997,0.8475099999999997,1679
2026-07-20T23:00:00+00:00,0.8475099999999997,0.8475099999999997,0.8472999999999996,0.8474199999999996,1694
2026-07-21T00:00:00+00:00,0.8474199999999996,0.8475399999999996,0.8471299999999996,0.8472199999999996,4045
2026-07-21T01:00:00+00:00,0.8472199999999996,0.8472599999999997,0.8470299999999996,0.8470899999999997,3762
2026-07-21T02:00:00+00:00,0.8470899999999997,0.8471099999999997,0.8469599999999996,0.8470599999999997,3352
2026-07-21T03:00:00+00:00,0.8470599999999997,0.8470999999999996,0.8468099999999996,0.8468299999999996,2821
2026-07-21T04:00:00+00:00,0.8468299999999996,0.8470499999999996,0.8468199999999997,0.8469999999999996,2031
2026-07-21T05:00:00+00:00,0.8469999999999996,0.8470499999999996,0.8467799999999996,0.8468199999999997,4176
2026-07-21T06:00:00+00:00,0.8468199999999997,0.8468699999999997,0.8465299999999997,0.8467699999999997,6326
2026-07-21T07:00:00+00:00,0.8467699999999997,0.8475799999999997,0.8465999999999997,0.8473499999999996,7571
2026-07-21T08:00:00+00:00,0.8473499999999996,0.8479699999999997,0.8470199999999997,0.8479299999999996,5901
2026-07-21T09:00:00+00:00,0.8479299999999996,0.8483399999999996,0.8479099999999996,0.8481599999999997,5342
2026-07-21T10:00:00+00:00,0.8481599999999997,0.8489299999999996,0.8479699999999997,0.8486599999999996,6396
2026-07-21T11:00:00+00:00,0.8486599999999996,0.8494499999999997,0.8484699999999996,0.8493099999999997,6172
2026-07-21T12:00:00+00:00,0.8493099999999997,0.8504899999999996,0.8492799999999997,0.8501999999999996,9736
2026-07-21T13:00:00+00:00,0.8501999999999996,0.8513299999999997,0.8497299999999997,0.8502499999999996,12378
2026-07-21T14:00:00+00:00,0.8502499999999996,0.8507999999999997,0.8496299999999997,0.8504799999999997,11665
2026-07-21T15:00:00+00:00,0.8504799999999997,0.8505499999999997,0.8501499999999996,0.8504799999999997,9082
